,district,district_lat,district_long,venue,venue_lat,venue_long,venue_category
935,Moosach,48.1798949,11.5105712,Hartmannshofer Park,48.172246,11.494869,Park
936,Moosach,48.1798949,11.5105712,TSV Moosach-Hartmannshofen,48.174449480200884,11.492371433215325,Athletics & Sports
937,Moosach,48.1798949,11.5105712,Burger King,48.18897045711584,11.503021919123777,Fast Food Restaurant
938,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Rabiang Thai,48.18077667718725,11.571211407312065,Thai Restaurant
939,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Synantisis,48.179631622971584,11.570367269017229,Greek Restaurant
940,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Blücher,48.18184320397461,11.570273127189253,Gastropub
941,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Bäckerei Kistenpfennig,48.18740238201551,11.572662407379507,Bakery
942,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Hotel Königstein,48.18750295927506,11.573498418204467,Hotel
943,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Café Ludwig,48.17745842226446,11.579566756617497,Bar
944,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Peppino,48.187274956841826,11.572658007890087,Café
945,Milbertshofen - Am Hart,48.1823848,11.575043199999998,"""Nur einmal Leben"" bei Makis",48.183247972033946,11.563077487152915,Greek Restaurant
946,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Petuelpark,48.17729676504285,11.578219793809517,Park
947,Milbertshofen - Am Hart,48.1823848,11.575043199999998,BMW Motorrad Zentrum,48.18761746051667,11.57221451014055,Motorcycle Shop
948,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Luitpoldpark,48.17266837904245,11.570255756378174,Park
949,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Esto Cafe Bar Lounge,48.18681588072766,11.572667824852084,Turkish Restaurant
950,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Bad Georgenschwaige,48.176335229560124,11.57141952173885,Pool
951,Milbertshofen - Am Hart,48.1823848,11.575043199999998,BMW Museum,48.17697546725873,11.559044122695923,Museum
952,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Winterbiergarten Bamberger Haus,48.170647325557375,11.568190740111131,Gastropub
953,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Kindl & Schwan,48.17610098923598,11.58694641393701,Café
954,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Motel One Hotel Parkstadt Schwabing,48.178073,11.591879,Hotel
955,Milbertshofen - Am Hart,48.1823848,11.575043199999998,BMW Welt Premium Lounge,48.17704701051971,11.556506752967833,Lounge
956,Milbertshofen - Am Hart,48.1823848,11.575043199999998,BMW Welt,48.177433342403766,11.556243896484375,Auto Dealership
957,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Wolfs-Burger,48.184465,11.571378,Burger Joint
958,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Möbelum Naturholzmöbel,48.184962,11.58578167,Furniture / Home Store
959,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Privat Bäckerei Wimmer,48.186156764429896,11.579792063486765,Bakery
960,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Schustermann + Borenstein,48.18928503934699,11.585000410721852,Clothing Store
961,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Zum Ferdinand,48.1706837838718,11.567918395112976,Austrian Restaurant
962,Milbertshofen - Am Hart,48.1823848,11.575043199999998,La Casina,48.17916188094933,11.568668375602112,Italian Restaurant
963,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Restaurant Dionysos,48.186539129474475,11.572669742820898,Greek Restaurant
964,Milbertshofen - Am Hart,48.1823848,11.575043199999998,La Bohème,48.17288909827968,11.586641241885667,Restaurant
965,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Motel One Lounge,48.178624,11.59122,Lounge
966,Milbertshofen - Am Hart,48.1823848,11.575043199999998,BMW i,48.17714820577878,11.556505979497686,Museum
967,Milbertshofen - Am Hart,48.1823848,11.575043199999998,dean&david,48.178883737872944,11.5940255173489,Salad Place
968,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Lauf-Bar,48.17549697990609,11.589328118556907,Sporting Goods Shop
969,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Tonys Essbar,48.18080993275455,11.572888505279678,Cocktail Bar
970,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Rossmann,48.18430432953258,11.572930878890231,Drugstore
971,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Café Scheidplatz,48.171502,11.574328,Café
972,Milbertshofen - Am Hart,48.1823848,11.575043199999998,EssZimmer,48.17716260183826,11.556634234346822,French Restaurant
973,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Hans im Glück - Burgergrill,48.182277211602226,11.585422148479438,Burger Joint
974,Milbertshofen - Am Hart,48.1823848,11.575043199999998,REWE,48.1783864,11.5719981,Supermarket
975,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Da Pippo,48.187435261593755,11.575259282372896,Italian Restaurant
976,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Super 8,48.188623271445735,11.591363067673049,Motel
977,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Gaststätte Nord Ost 26,48.18102625430719,11.587096058814277,Gastropub
978,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Bonjour Munich,48.17828,11.593589,Bistro
979,Milbertshofen - Am Hart,48.1823848,11.575043199999998,dm-drogerie markt,48.187829563111656,11.567693131282795,Drugstore
980,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Dolzer Masskonfektionäre,48.18340659622562,11.592057623194325,Clothing Store
981,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Hallhuber Outlet,48.18812785622428,11.584739685058594,Outlet Store
982,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Rossmann,48.1817174092435,11.5676122504791,Drugstore
983,Milbertshofen - Am Hart,48.1823848,11.575043199999998,One Cloud Bar,48.178566,11.591215,Cocktail Bar
984,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Steigenberger Hotel München,48.17460806497836,11.590297613380036,Hotel
985,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Luitpoldhügel,48.171299985157184,11.571545988243953,Hill
986,Milbertshofen - Am Hart,48.1823848,11.575043199999998,EDEKA,48.18623299999999,11.5721758,Supermarket
987,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Bavarie by Käfer,48.17716297449768,11.556532746134376,Bistro
988,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Ararat Kebap,48.18737023789486,11.569643890212115,Doner Restaurant
989,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Korfu Bistro,48.17220912272913,11.562439427470638,Greek Restaurant
990,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Suite Novotel Parkstadt Schwabing,48.179845764601026,11.593549976871941,Hotel
991,Milbertshofen - Am Hart,48.1823848,11.575043199999998,The Lonely Broccoli,48.171331,11.586287,Restaurant
992,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Star Inn Hotel München Schwabing,48.18478213403201,11.58816066315152,Hotel
993,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Suki,48.1911585221541,11.572230122822848,Thai Restaurant
994,Milbertshofen - Am Hart,48.1823848,11.575043199999998,La Piazza,48.16992685371748,11.578446058777521,Italian Restaurant
995,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Ciao Francesco,48.17063505363655,11.5680924182031,Italian Restaurant
996,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Kentucky Fried Chicken,48.192900357052245,11.586261526891466,Fried Chicken Joint
997,Milbertshofen - Am Hart,48.1823848,11.575043199999998,BMW ProAktiv Fitness,48.17745591885608,11.562727444025048,Athletics & Sports
998,Milbertshofen - Am Hart,48.1823848,11.575043199999998,chicco di caffè,48.187479428316976,11.568683881643615,Café
999,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Zum Brunnergarten,48.17514883803567,11.570129280222542,Beer Garden
1000,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Innside München Parkstadt Schwabing,48.176988064701014,11.592626287453893,Hotel
1001,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Bistro Lange,48.188304297689015,11.587167833287785,German Restaurant
1002,Milbertshofen - Am Hart,48.1823848,11.575043199999998,VIP Döner,48.18605888475979,11.56247601944447,Doner Restaurant
1003,Milbertshofen - Am Hart,48.1823848,11.575043199999998,REWE,48.1829748,11.5937559,Supermarket
1004,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Rossmann,48.175421,11.582108,Drugstore
1005,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Deutsche Bank,48.186234902153856,11.562749571853828,Bank
1006,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Telekom Shop,48.19285562222572,11.584987789392471,Mobile Phone Shop
1007,Milbertshofen - Am Hart,48.1823848,11.575043199999998,dm-drogerie markt,48.1828079,11.5941084,Drugstore
1008,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Pizza Hut,48.17575321003556,11.559462517626006,Pizza Place
1009,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Star Inn Hotel Premium,48.184728646125116,11.587971714662011,Hotel
1010,Milbertshofen - Am Hart,48.1823848,11.575043199999998,BMW Museum Shop,48.17681449455656,11.55861496925354,Gift Shop
1011,Milbertshofen - Am Hart,48.1823848,11.575043199999998,hasia - Asian Food & Drink,48.18262082486448,11.594411946298132,Asian Restaurant
1012,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Park Inn by Radisson München Frankfurter Ring,48.18744777030542,11.57132245757003,Hotel
1013,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Lidl,48.1882831,11.5677359,Supermarket
1014,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Coffee Fellows,48.18339876453055,11.594658970292729,Coffee Shop
1015,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Parkstadt-Center,48.18257630485794,11.59471686786489,Shopping Mall
1016,Milbertshofen - Am Hart,48.1823848,11.575043199999998,ibis München Parkstadt Schwabing,48.1796508,11.593442,Hotel
1017,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Daily,48.17618458258528,11.591780831931386,Restaurant
1018,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Scheidplatz,48.170743921685514,11.573153645349631,Plaza
1019,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Bäckerei & Konditorei Ludwig Riedmair,48.17284752407575,11.586119360861398,Bakery
1020,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Taverna Zogas,48.18391662565931,11.565670143777993,Greek Restaurant
1021,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Restaurant Keferloher,48.18717293961856,11.566668499466997,Eastern European Restaurant
1022,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Marko Polo,48.18717201250195,11.566415269833662,Eastern European Restaurant
1023,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Cafe Sportsbar Arena,48.17927650428115,11.56423635794779,Sports Bar
1024,Milbertshofen - Am Hart,48.1823848,11.575043199999998,mammaminuti,48.183397151096344,11.594629150468498,Italian Restaurant
1025,Milbertshofen - Am Hart,48.1823848,11.575043199999998,M’Uniqo,48.171272,11.586443,Hotel Bar
1026,Milbertshofen - Am Hart,48.1823848,11.575043199999998,H Anhalter Platz,48.18681749830123,11.562101342418776,Bus Stop
1027,Milbertshofen - Am Hart,48.1823848,11.575043199999998,BMW ITZ Kantine,48.189433370674216,11.56986286328147,Restaurant
1028,Milbertshofen - Am Hart,48.1823848,11.575043199999998,H Heckscherstraße,48.172375025987606,11.582443714141846,Bus Stop
1029,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Münchner Zoo Fachmarkt,48.18687299568751,11.559206663481609,Pet Store
1030,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Backshop am Scheidplatz,48.17082803949841,11.57297637646112,Bakery
1031,Milbertshofen - Am Hart,48.1823848,11.575043199999998,U Scheidplatz,48.170735779786824,11.573167129867398,Metro Station
1032,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Europcar,48.17578421619625,11.559987440274867,Rental Car Location
1033,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Tram 27 Sendlinger Tor ↔ Petuelring,48.17231950955034,11.565007386174166,Tram Station
1034,Milbertshofen - Am Hart,48.1823848,11.575043199999998,chicco di caffe,48.18605883815418,11.557686258564964,Coffee Shop
1035,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Ägäis Markt,48.173648,11.562043,BBQ Joint
1036,Milbertshofen - Am Hart,48.1823848,11.575043199999998,IBIS KITCHEN,48.179678,11.593266,Restaurant
1037,Milbertshofen - Am Hart,48.1823848,11.575043199999998,Süd&Co.,48.179703,11.593328,Café
1038,Schwabing - Freimann,48.1892784,11.608582583018189,Beacharena,48.186277049181385,11.61283075705237,Beach
1039,Schwabing - Freimann,48.1892784,11.608582583018189,Feinkost Spina,48.19849320362933,11.60399106442845,Food & Drink Shop
1040,Schwabing - Freimann,48.1892784,11.608582583018189,Englischer Garten Nordteil,48.180263626007566,11.61854379932361,Park
1041,Schwabing - Freimann,48.1892784,11.608582583018189,Ilios,48.18914123171185,11.61398923899146,Greek Restaurant
1042,Schwabing - Freimann,48.1892784,11.608582583018189,Aumeister,48.18576307168591,11.62025817386586,Beer Garden
1043,Schwabing - Freimann,48.1892784,11.608582583018189,MTTC Iphitos,48.18532026056017,11.615059671930771,Tennis Court
1044,Schwabing - Freimann,48.1892784,11.608582583018189,body + soul Center Englischer Garten,48.178579914927234,11.602382089269007,Gym / Fitness Center
1045,Schwabing - Freimann,48.1892784,11.608582583018189,Fressnapf XXL,48.1916986,11.5973285,Pet Store
1046,Schwabing - Freimann,48.1892784,11.608582583018189,McFIT,48.19309774714052,11.592543564574953,Gym / Fitness Center
1047,Schwabing - Freimann,48.1892784,11.608582583018189,Grillin' me softly,48.182678687078166,11.595554015467604,Food Truck
1048,Schwabing - Freimann,48.1892784,11.608582583018189,Super 8,48.188623271445735,11.591363067673049,Motel
1049,Schwabing - Freimann,48.1892784,11.608582583018189,China Restaurant Bonsai,48.191345,11.620655,Chinese Restaurant
1050,Schwabing - Freimann,48.1892784,11.608582583018189,Dolzer Masskonfektionäre,48.18340659622562,11.592057623194325,Clothing Store
1051,Schwabing - Freimann,48.1892784,11.608582583018189,Biergarten Alte Heide,48.17786178631426,11.597881688031714,Beer Garden
1052,Schwabing - Freimann,48.1892784,11.608582583018189,Leonardi,48.18156765304559,11.596856896366436,Cafeteria
1053,Schwabing - Freimann,48.1892784,11.608582583018189,KARE Fundgrube,48.19144937050114,11.592963436369581,Furniture / Home Store
1054,Schwabing - Freimann,48.1892784,11.608582583018189,METRO Cash & Carry,48.1943146328833,11.600253582000732,Big Box Store
1055,Schwabing - Freimann,48.1892784,11.608582583018189,Bite Delite,48.18205135536673,11.597205704638785,Café
1056,Schwabing - Freimann,48.1892784,11.608582583018189,REWE,48.1829748,11.5937559,Supermarket
1057,Schwabing - Freimann,48.1892784,11.608582583018189,Kesselhaus,48.19526343889353,11.608630153785933,Concert Hall
1058,Schwabing - Freimann,48.1892784,11.608582583018189,Gourmet Tempel,48.19263766259039,11.598289243440863,Asian Restaurant
1059,Schwabing - Freimann,48.1892784,11.608582583018189,dm-drogerie markt,48.1828079,11.5941084,Drugstore
1060,Schwabing - Freimann,48.1892784,11.608582583018189,Mykonos,48.20248861530313,11.611905097961426,Greek Restaurant
1061,Schwabing - Freimann,48.1892784,11.608582583018189,McDonald's,48.186855,11.606625,Fast Food Restaurant
1062,Schwabing - Freimann,48.1892784,11.608582583018189,B&B Hotel München City-Nord,48.1868281,11.6066942,Hotel
1063,Schwabing - Freimann,48.1892784,11.608582583018189,Deutsche Bank,48.17766863095377,11.601487522093311,Bank
1064,Schwabing - Freimann,48.1892784,11.608582583018189,hasia - Asian Food & Drink,48.18262082486448,11.594411946298132,Asian Restaurant
1065,Schwabing - Freimann,48.1892784,11.608582583018189,Coffee Fellows,48.18339876453055,11.594658970292729,Coffee Shop
1066,Schwabing - Freimann,48.1892784,11.608582583018189,real,48.194387,11.596835,Big Box Store
1067,Schwabing - Freimann,48.1892784,11.608582583018189,Parkstadt-Center,48.18257630485794,11.59471686786489,Shopping Mall
1068,Schwabing - Freimann,48.1892784,11.608582583018189,Poseidon,48.20130120095953,11.606571069165264,Greek Restaurant
1069,Schwabing - Freimann,48.1892784,11.608582583018189,clever fit Fitnessstudio München-Nord,48.192016,11.590757,Gym
1070,Schwabing - Freimann,48.1892784,11.608582583018189,SUBWAY,48.194732043881025,11.597705401413577,Sandwich Place
1071,Schwabing - Freimann,48.1892784,11.608582583018189,U Freimann,48.19216186238875,11.614447832107544,Metro Station
1072,Schwabing - Freimann,48.1892784,11.608582583018189,Kulturhalle Zenith,48.19469368277503,11.607913970947266,Music Venue
1073,Schwabing - Freimann,48.1892784,11.608582583018189,mömax,48.19238011450513,11.595526481382079,Furniture / Home Store
1074,Schwabing - Freimann,48.1892784,11.608582583018189,Pizzeria Fellini,48.20089138213841,11.606586675634318,Italian Restaurant
1075,Schwabing - Freimann,48.1892784,11.608582583018189,mammaminuti,48.183397151096344,11.594629150468498,Italian Restaurant
1076,Schwabing - Freimann,48.1892784,11.608582583018189,Metropol-Theater,48.192159813877,11.61911100945906,Comedy Club
1077,Schwabing - Freimann,48.1892784,11.608582583018189,Netto Marken-Discount City,48.19312838,11.6187,Supermarket
1078,Schwabing - Freimann,48.1892784,11.608582583018189,Bäckerei Balletshofer,48.197436,11.607042,Bakery
1079,Schwabing - Freimann,48.1892784,11.608582583018189,Asahi 2 Take,48.19420722563291,11.597539628296825,Asian Restaurant
1080,Schwabing - Freimann,48.1892784,11.608582583018189,Della Terra Pizza & Antipasti,48.19436745067779,11.597291719049224,Mediterranean Restaurant
1081,Schwabing - Freimann,48.1892784,11.608582583018189,EDEKA Stadler + Honner,48.1790491,11.6000427,Supermarket
1082,Schwabing - Freimann,48.1892784,11.608582583018189,Family Döner,48.196002,11.619828,Doner Restaurant
1083,Schwabing - Freimann,48.1892784,11.608582583018189,AS München-Freimann (74),48.198332,11.617879,Intersection
1084,Schwabing - Freimann,48.1892784,11.608582583018189,vinzenzmurr,48.18302086400952,11.593331476569801,Butcher
1085,Schwabing - Freimann,48.1892784,11.608582583018189,PENNY,48.1827321,11.5935918,Supermarket
1086,Schwabing - Freimann,48.1892784,11.608582583018189,H Schwabing Nord,48.18672621067385,11.590991037524637,Light Rail Station
1087,Schwabing - Freimann,48.1892784,11.608582583018189,EDEKA,48.20205,11.60662,Supermarket
1088,Schwabing - Freimann,48.1892784,11.608582583018189,Bayerischer Rundfunk (Kantine),48.18948949074131,11.62823179838561,Fast Food Restaurant
1089,Bogenhausen,48.1547823,11.6334838,Martinelli,48.155396,11.637115,Italian Restaurant
1090,Bogenhausen,48.1547823,11.6334838,Il Gelato Italiano,48.149122424465716,11.640490728179076,Ice Cream Shop
1091,Bogenhausen,48.1547823,11.6334838,dm-drogerie markt,48.1594677,11.6430643,Drugstore
1092,Bogenhausen,48.1547823,11.6334838,La Cambusa,48.154973316188325,11.630035238317522,Italian Restaurant
1093,Bogenhausen,48.1547823,11.6334838,Pyrsos,48.154944338824556,11.637707948684692,Greek Restaurant
1094,Bogenhausen,48.1547823,11.6334838,Champor,48.14599031739552,11.637576739350331,Malay Restaurant
1095,Bogenhausen,48.1547823,11.6334838,Rothof Sportpark,48.14662126260383,11.624704662883058,Athletics & Sports
1096,Bogenhausen,48.1547823,11.6334838,Fitness Studio Arabellapark,48.15058629150887,11.620375559439953,Gym / Fitness Center
1097,Bogenhausen,48.1547823,11.6334838,Wochenmarkt am Rosenkavalierplatz,48.15187075941937,11.620086708890666,Farmers Market
1098,Bogenhausen,48.1547823,11.6334838,Tantra,48.148759378762485,11.65001687165391,Restaurant
1099,Bogenhausen,48.1547823,11.6334838,The Westin Grand München,48.1521045,11.617253,Hotel
1100,Bogenhausen,48.1547823,11.6334838,Hotel Rothof,48.14810661729248,11.624477944228648,Hotel
1101,Bogenhausen,48.1547823,11.6334838,Westin Executive Club Lounge,48.15220903253978,11.616342722606804,Restaurant
1102,Bogenhausen,48.1547823,11.6334838,Arabella Spa,48.1523888345986,11.616083456283318,Spa
1103,Bogenhausen,48.1547823,11.6334838,Wirtshaus zur Marienburg,48.15044929975033,11.645598776647503,German Restaurant
1104,Bogenhausen,48.1547823,11.6334838,Ristorante Pizzeria Il Galeone,48.152722305879735,11.613685853030164,Italian Restaurant
1105,Bogenhausen,48.1547823,11.6334838,Lohengrins,48.162399667304825,11.628874317824135,German Restaurant
1106,Bogenhausen,48.1547823,11.6334838,Cosimawellenbad,48.154470233309404,11.62911305056883,Water Park
1107,Bogenhausen,48.1547823,11.6334838,Hans im Glück - Burgergrill,48.150841952579235,11.620848962548287,Burger Joint
1108,Bogenhausen,48.1547823,11.6334838,Cedar Lounge,48.151025005675,11.619388113433482,Middle Eastern Restaurant
1109,Bogenhausen,48.1547823,11.6334838,REWE Center,48.15251669151801,11.620128634341881,Supermarket
1110,Bogenhausen,48.1547823,11.6334838,Leonardo Hotel Munich Arabellapark,48.15830443162261,11.621430774847669,Hotel
1111,Bogenhausen,48.1547823,11.6334838,Sheraton Munich Arabellapark Hotel,48.15110214727682,11.618436365789421,Hotel
1112,Bogenhausen,48.1547823,11.6334838,Alba Trattoria,48.155424,11.613793373107573,Trattoria/Osteria
1113,Bogenhausen,48.1547823,11.6334838,Zoe's Restaurant,48.16458631120664,11.62874297019911,Asian Restaurant
1114,Bogenhausen,48.1547823,11.6334838,Bar5,48.15147824846402,11.618503332138062,Hotel Bar
1115,Bogenhausen,48.1547823,11.6334838,Amber,48.15148564408899,11.640788798299328,Indian Restaurant
1116,Bogenhausen,48.1547823,11.6334838,REWE,48.1466535,11.6411373,Supermarket
1117,Bogenhausen,48.1547823,11.6334838,Schlösselgarten,48.15830480029307,11.621428781501024,Beer Garden
1118,Bogenhausen,48.1547823,11.6334838,Casa Mia,48.16382489798078,11.645739711149547,Italian Restaurant
1119,Bogenhausen,48.1547823,11.6334838,Wiener's,48.15156345781375,11.619981242855422,Café
1120,Bogenhausen,48.1547823,11.6334838,Burda Bar,48.14997477843331,11.62221597853575,Coffee Shop
1121,Bogenhausen,48.1547823,11.6334838,Rosenkavalierplatz,48.15234508363433,11.620098753620058,Plaza
1122,Bogenhausen,48.1547823,11.6334838,Mae West,48.152573393692855,11.614372730255127,Plaza
1123,Bogenhausen,48.1547823,11.6334838,WestinWORKOUT,48.15220522700228,11.616298356203941,Gym / Fitness Center
1124,Bogenhausen,48.1547823,11.6334838,TS Jahn Sportverein,48.14492444451652,11.627701619440774,Gym
1125,Bogenhausen,48.1547823,11.6334838,Rossmann,48.157855831977926,11.641589934886476,Drugstore
1126,Bogenhausen,48.1547823,11.6334838,Rossmann,48.15139168883241,11.619964621521852,Drugstore
1127,Bogenhausen,48.1547823,11.6334838,Alter Kernhof,48.14647858872027,11.639503067322702,German Restaurant
1128,Bogenhausen,48.1547823,11.6334838,Sheraton Club Lounge,48.15116936006157,11.617718517513346,Diner
1129,Bogenhausen,48.1547823,11.6334838,Paulaner's Wirtshaus mit Biergarten,48.15195393817342,11.615857153677693,Beer Garden
1130,Bogenhausen,48.1547823,11.6334838,Ententeich Taimerhofstraße,48.16596520220823,11.633470368046664,Lake
1131,Bogenhausen,48.1547823,11.6334838,Kafe Kult,48.16508630879499,11.622797301864667,Bar
1132,Bogenhausen,48.1547823,11.6334838,Bistro Föhn,48.151149706971204,11.62041269651748,Italian Restaurant
1133,Bogenhausen,48.1547823,11.6334838,Restaurant Zen,48.15249489528729,11.617008165764164,Asian Restaurant
1134,Bogenhausen,48.1547823,11.6334838,NAMASTE,48.15143219341984,11.62000229869846,Indian Restaurant
1135,Bogenhausen,48.1547823,11.6334838,Rossmann,48.14820610189931,11.616758279097812,Drugstore
1136,Bogenhausen,48.1547823,11.6334838,Deutsche Bank,48.15047822660733,11.618846114639723,Bank
1137,Bogenhausen,48.1547823,11.6334838,Vapiano,48.148827425809216,11.616661201476987,Italian Restaurant
1138,Bogenhausen,48.1547823,11.6334838,Anema e Core,48.163653280855925,11.62350395272698,Italian Restaurant
1139,Bogenhausen,48.1547823,11.6334838,F Bar,48.15149500008785,11.61996577543831,Café
1140,Bogenhausen,48.1547823,11.6334838,Park am Ökologischen Bildungszentrum,48.15485169521869,11.63238428870852,Park
1141,Bogenhausen,48.1547823,11.6334838,Effnerplatz,48.15353952756555,11.615084052048388,Plaza
1142,Bogenhausen,48.1547823,11.6334838,H Wilhelm-Dieß-Weg,48.15510261539287,11.637246409666739,Bus Stop
1143,Bogenhausen,48.1547823,11.6334838,EDEKA,48.1480825,11.6181993,Supermarket
1144,Bogenhausen,48.1547823,11.6334838,Bonsai Garden,48.14800749606478,11.640306471644992,Chinese Restaurant
1145,Bogenhausen,48.1547823,11.6334838,Richard-Strauss-Tunnel,48.158299081301294,11.62143925430394,Tunnel
1146,Bogenhausen,48.1547823,11.6334838,KimSang Panasia Cuisine,48.1515042642795,11.619504711232853,Chinese Restaurant
1147,Bogenhausen,48.1547823,11.6334838,Lidl,48.1652773,11.6452593,Supermarket
1148,Bogenhausen,48.1547823,11.6334838,dean&david,48.15144164565364,11.619914307074817,Salad Place
1149,Bogenhausen,48.1547823,11.6334838,H Englschalkinger Straße,48.158108362424635,11.641577285755847,Bus Stop
1150,Bogenhausen,48.1547823,11.6334838,Fidelio Apotheke,48.15815219020271,11.641673654753676,Pharmacy
1151,Bogenhausen,48.1547823,11.6334838,H Arabellapark/Klinikum Bogenhausen,48.15374814338479,11.62363981972349,Tram Station
1152,Bogenhausen,48.1547823,11.6334838,Forum Bogenhausen,48.148158948428545,11.617442771437513,Shopping Mall
1153,Bogenhausen,48.1547823,11.6334838,Cadillac & Veranda,48.151400037140874,11.619874256859662,Movie Theater
1154,Bogenhausen,48.1547823,11.6334838,REWE City,48.15770074,11.64096391,Supermarket
1155,Bogenhausen,48.1547823,11.6334838,H Freischützstraße,48.160564131850165,11.641744660913382,Bus Stop
1156,Bogenhausen,48.1547823,11.6334838,Fideliopark Süd,48.16064579426376,11.641681450298876,Park
1157,Bogenhausen,48.1547823,11.6334838,Rothof Sport,48.14847368320958,11.625619732431035,Gym
1158,Bogenhausen,48.1547823,11.6334838,H Prinz-Eugen-Park,48.16247874351423,11.629178524017334,Tram Station
1159,Bogenhausen,48.1547823,11.6334838,ALDI SÜD,48.14847973454132,11.618165031911872,Supermarket
1160,Bogenhausen,48.1547823,11.6334838,Burda Kantine,48.150064837849435,11.622142398191697,College Cafeteria
1161,Bogenhausen,48.1547823,11.6334838,H Hermann-Gmeiner-Weg,48.146403870372254,11.639233802866325,Bus Stop
1162,Bogenhausen,48.1547823,11.6334838,H Denninger Straße,48.14845753068437,11.62255346775055,Bus Stop
1163,Bogenhausen,48.1547823,11.6334838,Gaststätte TS Jahn,48.145304655488495,11.627525230497566,Gastropub
1164,Bogenhausen,48.1547823,11.6334838,Ristorante Gioia,48.1500050427288,11.619762748277102,Italian Restaurant
1165,Bogenhausen,48.1547823,11.6334838,Ducktail's - Die Bar,48.15245656224083,11.617091436828645,Hotel Bar
1166,Bogenhausen,48.1547823,11.6334838,Farrys,48.151538,11.619944,Cocktail Bar
1167,Bogenhausen,48.1547823,11.6334838,MULLER Bakery & Coffee Corner,48.1517391826374,11.616881896002257,Bakery
1168,Bogenhausen,48.1547823,11.6334838,Zamila Seestub'n,48.144493978344514,11.644666323586108,Beer Garden
1169,Bogenhausen,48.1547823,11.6334838,H Wahnfriedallee,48.161977796304086,11.619586944580078,Bus Stop
1170,Bogenhausen,48.1547823,11.6334838,H Daglfing Bahnhof West,48.14844500364091,11.648295298218727,Bus Stop
